"rep","seed","n","k","family","method","eta0","eta_mult","eta_init","eta_times_n","eps_grad","max_gd_steps","beta_ls","c_ls","Rprime","error","error_message","elapsed_sec","num_of_steps","converged","exploded","score_Y_max_abs","bt_mean","bt_max","bt_frac0","bt_frac_hit_cap","ls_fail_frac","record_id"
18,20123,4000,2,"bernoulli","linesearch",2e-04,10,0.002,8,0.01,2000,0.5,1,9,0,NA,5904.733,426,1,0,0.00994034252044115,4,4,0,0,0,138
18,20123,4000,2,"bernoulli","fixed",2e-04,5,0.001,4,0.01,2000,0.5,1,0,0,NA,357.042,71,1,0,0.00975905023744278,0,0,1,1,0,139
18,20123,4000,2,"bernoulli","linesearch",2e-04,5,0.001,4,0.01,2000,0.5,1,9,0,NA,5352.57,426,1,0,0.00994034252044115,3,3,0,0,0,140
18,20123,4000,2,"bernoulli","fixed",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,0,0,NA,445.201999999999,265,1,0,0.00993041335283859,0,0,1,1,0,141
18,20123,4000,2,"bernoulli","linesearch",2e-04,1,2e-04,0.8,0.01,2000,0.5,1,9,0,NA,3191.675,265,1,0,0.00993041335283859,0,0,1,0,0,142
18,20123,4000,2,"bernoulli","fixed",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,0,0,NA,965.403000000002,1338,1,0,0.00997008027159485,0,0,1,1,0,143
18,20123,4000,2,"bernoulli","linesearch",2e-04,0.2,4e-05,0.16,0.01,2000,0.5,1,9,0,NA,15062.6,1338,1,0,0.00997008027159485,0,0,1,0,0,144
19,21123,4000,2,"bernoulli","fixed",2e-04,10,0.002,8,0.01,2000,0.5,1,0,0,NA,1412.16,2000,0,0,1870.41802262351,0,0,1,1,0,145
19,21123,4000,2,"bernoulli","linesearch",2e-04,10,0.002,8,0.01,2000,0.5,1,9,0,NA,5482.709,422,1,0,0.00999724147711433,4,4,0,0,0,146
19,21123,4000,2,"bernoulli","fixed",2e-04,5,0.001,4,0.01,2000,0.5,1,0,0,NA,345.923,71,1,0,0.00943275457166071,0,0,1,1,0,147
19,21123,4000,2,"bernoulli","linesearch",2e-04,5,0.001,4,0.01,2000,0.5,1,9,0,NA,4901.102,422,1,0,0.00999724147711433,3,3,0,0,0,148
