"rep","seed","n","k","family","method","eta0","eta_mult","eta_init","eta_times_n","eps_grad","max_gd_steps","beta_ls","c_ls","Rprime","error","error_message","elapsed_sec","num_of_steps","converged","exploded","score_Y_max_abs","bt_mean","bt_max","bt_frac0","bt_frac_hit_cap","ls_fail_frac","record_id"
14,16123,2000,2,"poisson","linesearch",0.000102107516825374,0.2,2.04215033650747e-05,0.0408430067301495,0.01,2000,0.5,1,8,0,NA,404.489,929,1,0,0.00998407102968272,0,0,1,0,0,112
15,17123,2000,2,"poisson","fixed",0.000107727513657539,10,0.00107727513657539,2.15455027315079,0.01,2000,0.5,1,0,0,NA,38.226,6,0,1,NA,0,0,1,1,0,113
15,17123,2000,2,"poisson","linesearch",0.000107727513657539,10,0.00107727513657539,2.15455027315079,0.01,2000,0.5,1,8,0,NA,74.035,71,1,0,0.00902137460707017,2,2,0,0,0,114
15,17123,2000,2,"poisson","fixed",0.000107727513657539,5,0.000538637568287697,1.07727513657539,0.01,2000,0.5,1,0,0,NA,228.288,2000,0,0,3887.68605941839,0,0,1,1,0,115
15,17123,2000,2,"poisson","linesearch",0.000107727513657539,5,0.000538637568287697,1.07727513657539,0.01,2000,0.5,1,8,0,NA,69.364,71,1,0,0.00902137460707017,1,1,0,0,0,116
15,17123,2000,2,"poisson","fixed",0.000107727513657539,1,0.000107727513657539,0.215455027315079,0.01,2000,0.5,1,0,0,NA,54.587,181,1,0,0.0098112167214463,0,0,1,1,0,117
15,17123,2000,2,"poisson","linesearch",0.000107727513657539,1,0.000107727513657539,0.215455027315079,0.01,2000,0.5,1,8,0,NA,99.557,181,1,0,0.0098112167214463,0,0,1,0,0,118
15,17123,2000,2,"poisson","fixed",0.000107727513657539,0.2,2.15455027315079e-05,0.0430910054630158,0.01,2000,0.5,1,0,0,NA,122.71,917,1,0,0.00995393365285985,0,0,1,1,0,119
15,17123,2000,2,"poisson","linesearch",0.000107727513657539,0.2,2.15455027315079e-05,0.0430910054630158,0.01,2000,0.5,1,8,0,NA,489.896,917,1,0,0.00995393365285985,0,0,1,0,0,120
16,18123,2000,2,"poisson","fixed",0.00010596380499805,10,0.0010596380499805,2.11927609996101,0.01,2000,0.5,1,0,0,NA,50.787,6,0,1,NA,0,0,1,1,0,121
16,18123,2000,2,"poisson","linesearch",0.00010596380499805,10,0.0010596380499805,2.11927609996101,0.01,2000,0.5,1,8,0,NA,87.353,71,1,0,0.0091853287297563,2,2,0,0,0,122
16,18123,2000,2,"poisson","fixed",0.00010596380499805,5,0.000529819024990252,1.0596380499805,0.01,2000,0.5,1,0,0,NA,243.826,2000,0,0,4150.91869345541,0,0,1,1,0,123
16,18123,2000,2,"poisson","linesearch",0.00010596380499805,5,0.000529819024990252,1.0596380499805,0.01,2000,0.5,1,8,0,NA,80.215,71,1,0,0.0091853287297563,1,1,0,0,0,124
16,18123,2000,2,"poisson","fixed",0.00010596380499805,1,0.00010596380499805,0.211927609996101,0.01,2000,0.5,1,0,0,NA,68.365,181,1,0,0.00990582447394672,0,0,1,1,0,125
16,18123,2000,2,"poisson","linesearch",0.00010596380499805,1,0.00010596380499805,0.211927609996101,0.01,2000,0.5,1,8,0,NA,115.167,181,1,0,0.00990582447394672,0,0,1,0,0,126
16,18123,2000,2,"poisson","fixed",0.00010596380499805,0.2,2.11927609996101e-05,0.0423855219992202,0.01,2000,0.5,1,0,0,NA,137.645,918,1,0,0.00991967881386246,0,0,1,1,0,127
16,18123,2000,2,"poisson","linesearch",0.00010596380499805,0.2,2.11927609996101e-05,0.0423855219992202,0.01,2000,0.5,1,8,0,NA,448.52,918,1,0,0.00991967881386246,0,0,1,0,0,128
17,19123,2000,2,"poisson","fixed",0.000103708493676721,10,0.00103708493676721,2.07416987353442,0.01,2000,0.5,1,0,0,NA,39.227,7,0,1,NA,0,0,1,1,0,129
17,19123,2000,2,"poisson","linesearch",0.000103708493676721,10,0.00103708493676721,2.07416987353442,0.01,2000,0.5,1,8,0,NA,76.831,73,1,0,0.00987565861037132,2,2,0,0,0,130
17,19123,2000,2,"poisson","fixed",0.000103708493676721,5,0.000518542468383605,1.03708493676721,0.01,2000,0.5,1,0,0,NA,234.684,2000,0,0,2336.74791689945,0,0,1,1,0,131
17,19123,2000,2,"poisson","linesearch",0.000103708493676721,5,0.000518542468383605,1.03708493676721,0.01,2000,0.5,1,8,0,NA,71.517,73,1,0,0.00987565861037132,1,1,0,0,0,132
17,19123,2000,2,"poisson","fixed",0.000103708493676721,1,0.000103708493676721,0.207416987353442,0.01,2000,0.5,1,0,0,NA,56.812,188,1,0,0.00982337359147376,0,0,1,1,0,133
